Date,Time,Test_ID,Laser experimental,Pressure,dac_bits,mass,Unity theoretical,time,frecuencia,Force
45681,,3.0,0.013800000000000002,6.473488628875817,651.3291402112263,0.42400000000000015,0.0074266666666666665,15.252112000000004,0.25Hz,35.33740421276776
45681,,3.0,0.010486666666666667,6.3039761461129595,635.5305768177279,0.42400000000000015,0.004779999999999999,15.451890000000002,0.25Hz,34.41207144925889
45681,,3.0,0.00674,6.164219495389295,622.5052569702824,0.42400000000000015,0.0026133333333333343,15.66350333333334,0.25Hz,33.64916947457783
45681,,3.0,0.0037400000000000003,6.085561786781698,628.8077378060045,0.42400000000000015,0.0013800000000000004,15.851742666666672,0.25Hz,33.21979369238858
45681,,3.0,0.0020599999999999998,6.058109279614567,626.2711067246674,0.42400000000000015,0.0009666666666666667,16.052232666666672,0.25Hz,33.06993626650363
45681,,3.0,0.0013466666666666666,6.090817735167324,711.1530615971168,0.42400000000000015,0.0014600000000000004,16.252062000000002,0.25Hz,33.248484802124345
45681,,3.0,0.0014333333333333336,6.180520363559824,719.6871986237667,0.42400000000000015,0.0028666666666666675,16.452348666666673,0.25Hz,33.738152463594226
45681,,3.0,0.001966666666666667,6.318320941394461,732.7812704166847,0.42400000000000015,0.005013333333333332,16.652312000000002,0.25Hz,34.49037665040664
45681,,3.0,0.0033,6.490985444020113,749.1779569868897,0.42400000000000015,0.007706666666666667,16.852638000000002,0.25Hz,35.43291562317359
45681,,3.0,0.005913333333333334,6.68059482985144,767.1755995535046,0.42400000000000015,0.010639999999999998,17.052218000000003,0.25Hz,36.467953126718236
45681,,3.0,0.008700000000000001,6.869860237040482,791.9497364951417,0.42400000000000015,0.013580000000000002,17.252502000000003,0.25Hz,37.50111292366295
45681,,3.0,0.011326666666666667,7.039171033246031,808.0173310550483,0.42400000000000015,0.01622,17.452108000000003,0.25Hz,38.4253447229455
45681,,3.0,0.013520000000000003,7.17299268065793,820.7170053944377,0.42400000000000015,0.01829333333333333,17.652073333333345,0.25Hz,39.15584877078129
45681,,3.0,0.015293333333333332,7.257792630569795,814.8400862621818,0.42400000000000015,0.019620000000000002,17.852276000000007,0.25Hz,39.6187537481518
45681,,3.0,0.016800000000000002,7.285228646677734,817.4658497852143,0.42400000000000015,0.020033333333333334,18.052970000000006,0.25Hz,39.768521152835206
