Date,Time,Test_ID,Laser experimental,Pressure,dac_bits,mass,Unity theoretical,time,frecuencia,Force,slide_1,Experimental_1
45681,,3.5555555555555554,0.010855555555555556,6.997742518902091,804.0857650438084,0.424,0.015566666666666666,19.244914444444444,0.125Hz,38.1991952321167,0.015566666666666666,0.010855555555555556
45681,,3.5555555555555554,0.01198888888888889,7.06655608618593,810.6161725790448,0.424,0.016644444444444444,19.44442111111111,0.125Hz,38.5748339304817,0.016644444444444444,0.01198888888888889
45681,,3.5555555555555554,0.012888888888888889,7.136470339862389,817.2510352529408,0.424,0.017733333333333334,19.689428888888887,0.125Hz,38.956481042887006,0.017733333333333334,0.012888888888888889
45681,,3.5555555555555554,0.013644444444444445,7.18121426238232,809.888774085489,0.424,0.018444444444444444,19.88906,0.125Hz,39.200728645192,0.018444444444444444,0.013644444444444445
45681,,3.5555555555555554,0.014344444444444444,7.213148643074035,812.9240923391701,0.424,0.01892222222222222,20.089671111111116,0.125Hz,39.375051669990995,0.01892222222222222,0.014344444444444444
45681,,3.5555555555555554,0.014833333333333334,7.231831203453938,756.6625439449898,0.424,0.01921111111111111,20.289292222222215,0.125Hz,39.47703581265701,0.01921111111111111,0.014833333333333334
45681,,3.5555555555555554,0.015233333333333333,7.236960904016328,757.1833018689131,0.424,0.019288888888888887,20.489734444444448,0.125Hz,39.505037762248,0.019288888888888887,0.015233333333333333
45681,,3.5555555555555554,0.015644444444444443,7.228005992398788,756.3847648500416,0.424,0.01916666666666667,20.689286666666664,0.125Hz,39.456154795171,0.01916666666666667,0.015644444444444443
45681,,3.5555555555555554,0.015988888888888886,7.205057834676972,754.2752048070405,0.424,0.018799999999999997,20.89001333333333,0.125Hz,39.330885659494,0.018799999999999997,0.015988888888888886
45681,,3.5555555555555554,0.016144444444444444,7.169292341078078,739.354490530942,0.424,0.018222222222222223,21.08955,0.125Hz,39.135649400248,0.018222222222222223,0.016144444444444444
45681,,3.5555555555555554,0.01633333333333333,7.121294245475862,734.8987292724598,0.424,0.0175,21.28913222222222,0.125Hz,38.873637955882,0.0175,0.01633333333333333
45681,,3.5555555555555554,0.016477777777777775,7.0620119439544835,729.3856941626503,0.424,0.016577777777777778,21.48948777777778,0.125Hz,38.55002841987701,0.016577777777777778,0.016477777777777775
45681,,3.5555555555555554,0.016455555555555557,6.993306907674716,711.3800128838665,0.424,0.015499999999999998,21.68921333333334,0.125Hz,38.174982169291006,0.015499999999999998,0.016455555555555557
45681,,3.6666666666666665,0.01627777777777778,6.916645589182261,704.2398404274295,0.424,0.0143,21.889254444444457,0.125Hz,37.756504258174004,0.0143,0.01627777777777778
45681,,3.6666666666666665,0.01604444444444444,6.833936223931054,696.5329021010226,0.424,0.013022222222222221,22.089331111111107,0.125Hz,37.305011339962,0.013022222222222221,0.01604444444444444
45681,,3.6666666666666665,0.015288888888888887,6.747130473292352,676.8325601108472,0.424,0.011666666666666665,22.289216666666665,0.125Hz,36.8311571209819,0.011666666666666665,0.015288888888888887
45681,,3.6666666666666665,0.0144,6.658634292570905,668.5847160676082,0.424,0.010288888888888889,22.489108888888893,0.125Hz,36.34807520198531,0.010288888888888889,0.0144
45681,,3.7142857142857144,0.0142,6.65360347924478,668.1158442656134,0.424,0.010228571428571429,22.600258571428583,0.125Hz,36.3206130568861,0.010228571428571429,0.0142
45681,,3.7142857142857144,0.013057142857142856,6.565303297291424,659.8862673075607,0.424,0.008857142857142857,22.801811428571423,0.125Hz,35.8386010536784,0.008857142857142857,0.013057142857142856
45681,,4.333333333333333,0.0033888888888888883,5.996245154874611,640.9151672492811,0.424,0.0,0.0,0.05Hz,32.73223310403055,0.0,0.0033888888888888883
45681,,4.333333333333333,0.0033333333333333327,6.165069088789937,725.065056526165,0.424,0.002633333333333333,0.199344444444465,0.05Hz,33.65380722512258,0.002633333333333333,0.0033333333333333327
45681,,4.333333333333333,0.003244444444444444,6.1659411987061565,679.6250848341712,0.424,0.002655555555555555,0.3997000000000084,0.05Hz,33.6585678885599,0.002655555555555555,0.003244444444444444
45681,,4.333333333333333,0.0035111111111111116,6.168934960451894,679.9247932223736,0.424,0.0026888888888888887,0.5991666666666712,0.05Hz,33.6749102002547,0.0026888888888888887,0.0035111111111111116
45681,,4.333333333333333,0.0035555555555555557,6.173688401728718,680.390044978462,0.424,0.002755555555555556,0.7991555555555578,0.05Hz,33.700858230046784,0.002755555555555556,0.0035555555555555557
45681,,4.333333333333333,0.0037222222222222223,6.180587898900385,681.0571496185735,0.424,0.002877777777777778,0.9995777777777701,0.05Hz,33.73852112472347,0.002877777777777778,0.0037222222222222223
45681,,4.333333333333333,0.0038111111111111106,6.189379421621755,693.2570308824643,0.424,0.003,1.1994222222222295,0.05Hz,33.78651218640001,0.003,0.0038111111111111106
45681,,4.333333333333333,0.003966666666666666,6.2001278811113965,694.2865514041316,0.424,0.0031777777777777776,1.39934444444446,0.05Hz,33.84518575167913,0.0031777777777777776,0.003966666666666666
45681,,4.333333333333333,0.004222222222222222,6.212745078293228,695.4921066074996,0.424,0.003377777777777778,1.5994555555555507,0.05Hz,33.91406036047319,0.003377777777777778,0.004222222222222222
45681,,4.333333333333333,0.00431111111111111,6.227125188551131,696.863604935867,0.424,0.0036000000000000008,1.799633333333342,0.05Hz,33.992558338602166,0.0036000000000000008,0.00431111111111111
45681,,4.333333333333333,0.0044555555555555555,6.243110986214161,709.741075584363,0.424,0.0038333333333333327,1.9983555555555705,0.05Hz,34.079821424407584,0.0038333333333333327,0.0044555555555555555
45681,,4.333333333333333,0.004566666666666667,6.260942449298411,711.4380882161303,0.424,0.004133333333333333,2.1988666666666745,0.05Hz,34.177159607084306,0.004133333333333333,0.004566666666666667
45681,,4.333333333333333,0.0047888888888888885,6.280382261778956,713.2867614469719,0.424,0.004411111111111111,2.3991777777777847,0.05Hz,34.28327742868381,0.004411111111111111,0.0047888888888888885
45681,,4.333333333333333,0.0048222222222222225,6.301435805907862,726.6426855241683,0.424,0.004733333333333333,2.6000000000000227,0.05Hz,34.39820426978088,0.004733333333333333,0.0048222222222222225
45681,,4.333333333333333,0.004866666666666666,6.323931865004933,728.7802442470262,0.424,0.005111111111111111,2.8000444444444446,0.05Hz,34.52100549475894,0.005111111111111111,0.004866666666666666
45681,,4.333333333333333,0.004988888888888888,6.347585121493674,731.0271387517981,0.424,0.005455555555555555,2.9987666666666666,0.05Hz,34.65012361535971,0.005455555555555555,0.004988888888888888
45681,,4.333333333333333,0.005122222222222222,6.372748747065041,733.4169057316425,0.424,0.005844444444444444,3.199377777777771,0.05Hz,34.78748652108996,0.005844444444444444,0.005122222222222222
45681,,4.333333333333333,0.005322222222222222,6.399109767857604,735.9197925047163,0.424,0.006266666666666667,3.3997888888889003,0.05Hz,34.93138575388583,0.006266666666666667,0.005322222222222222
45681,,4.333333333333333,0.005544444444444445,6.426487899456855,738.5187143740121,0.424,0.006711111111111111,3.5998555555555765,0.05Hz,35.08083717928844,0.006711111111111111,0.005544444444444445
45681,,4.333333333333333,0.005655555555555556,6.45464601614141,741.1911569313876,0.424,0.0071111111111111115,3.7992777777777746,0.05Hz,35.23454637817603,0.0071111111111111115,0.005655555555555556
45681,,4.333333333333333,0.005855555555555555,6.483884026737276,755.3205941373675,0.424,0.007577777777777777,4.000388888888892,0.05Hz,35.3941504893495,0.007577777777777777,0.005855555555555555
45681,,4.333333333333333,0.0061,6.5138541448828216,758.1647583493799,0.424,0.008066666666666666,4.199711111111122,0.05Hz,35.55775102067498,0.008066666666666666,0.0061
45681,,4.333333333333333,0.006344444444444444,6.54421264953859,761.0457804412124,0.424,0.008522222222222221,4.398888888888893,0.05Hz,35.72347167175186,0.008522222222222221,0.006344444444444444
45681,,4.333333333333333,0.0066,6.575322622145729,763.9981168416296,0.424,0.009011111111111112,4.599166666666678,0.05Hz,35.89329442731565,0.009011111111111112,0.0066
45681,,4.333333333333333,0.006833333333333334,6.606689896579286,766.9748711853741,0.424,0.009488888888888889,4.798922222222213,0.05Hz,36.06452173908803,0.009488888888888889,0.006833333333333334
45681,,4.333333333333333,0.007077777777777777,6.638425603361366,769.9865897589934,0.424,0.009977777777777778,4.999566666666681,0.05Hz,36.23776024506668,0.009977777777777778,0.007077777777777777
45681,,4.333333333333333,0.007366666666666666,6.670147220034883,772.9969711813103,0.424,0.010477777777777777,5.1990333333333565,0.05Hz,36.41092183612507,0.010477777777777777,0.007366666666666666
